source_name,source_party,source_state,target_name,target_party,target_state,distance
Bill Werkheiser,Republican,ga,Jose R. Oliva,Republican,FL,0.07436528593381507
Bill Werkheiser,Republican,ga,Lauren Melo,Republican,fl,0.07687524308682389
Bill Werkheiser,Republican,ga,Terry Rogers,Republican,GA,0.07771524932245837
Carl Ford,Republican,nc,Allen McNeill,Republican,nc,0.11685918379220159
Carl Ford,Republican,nc,Tom Lee,Republican,FL,0.13253529378157844
Carl Ford,Republican,nc,Mitchell S. Setzer,Republican,nc,0.1367247941355129
Carl Ford,Republican,nc,Randy Fine,Republican,fl,0.14792503379367672
Bruce Cozart,Republican,ar,Mathew Pitsch,Republican,ar,0.012414923262387847
Bruce Cozart,Republican,ar,Jonathan Dismang,Republican,ar,0.014132455387773803
Bruce Cozart,Republican,ar,Jimmy Gazaway,Republican,ar,0.028780502431826425
Bruce Cozart,Republican,ar,Sarah Capp,Republican,AR,0.048562105824661625
John Young,Republican,in,Suzy Glowiak,Democratic,il,0.1057787245731136
John Young,Republican,in,Aaron Kaufer,Republican,pa,0.1172821557991137
John Young,Republican,in,Molly Baumgardner,Republican,ks,0.11846545315191345
John Young,Republican,in,Barbara Gervin-Hawkins,Democratic,tx,0.1363280873773316
Vince Ricci,Republican,mt,Mike Hilgers,Republican,ne,0.14885281097100006
Paul Tittl,Republican,wi,Kathy Bernier,Republican,wi,0.056063194314593036
Paul Tittl,Republican,wi,Daniel Knodl,Republican,wi,0.07904195327171223
Paul Tittl,Republican,wi,John Macco,Republican,wi,0.10424955385597534
Paul Tittl,Republican,wi,Robin Vos,Republican,wi,0.14350755374916388
John R. Bell IV,Republican,nc,Chris Sprowls,Republican,fl,0.021328469376079736
John R. Bell IV,Republican,nc,MaryLynn Magar,Republican,FL,0.029021804007776302
John R. Bell IV,Republican,nc,Dennis Baxley,Republican,fl,0.03375101391344868
John R. Bell IV,Republican,nc,Nick DiCeglie,Republican,fl,0.04493708603062229
James Maroney,Democratic,ct,Pete Goicoechea,Republican,nv,0.12504180890467753
Gayle Manning,Republican,oh,Sylleste H. Davis,Republican,sc,0.13429194199158054
Gayle Manning,Republican,oh,Michael Hastings,Democratic,il,0.14794097780310161
Harry Bronson,Democratic,ny,Vanessa Guerra,Democratic,MI,0.11512057243365242
June Robinson,Democratic,wa,Mia Gregerson,Democratic,wa,0.063308967972108
June Robinson,Democratic,wa,David Nelson,Democratic,id,0.10749477583181877
June Robinson,Democratic,wa,Tina Orwall,Democratic,wa,0.10867302343102216
June Robinson,Democratic,wa,Tana Senn,Democratic,wa,0.12838846052215636
Sean McCann,Democratic,mi,Adam Hattersley,Democratic,FL,0.0
Sean McCann,Democratic,mi,Jim Ananich,Democratic,mi,0.0
Sean McCann,Democratic,mi,Richard Komi,Democratic,NH,0.0
Sean McCann,Democratic,mi,Curtis Hertel Jr.,Democratic,mi,0.0
Juan Mendez,Democratic,az,Reginald Bolding,Democratic,az,0.022537051102855775
Juan Mendez,Democratic,az,Raquel Teran,Democratic,az,0.038114172915926885
Juan Mendez,Democratic,az,Lindsey Port,Democratic,mn,0.06301922542702341
Juan Mendez,Democratic,az,Raymond Dehn,Democratic,MN,0.0632482885111674
Wlnsvey Campos,Democratic,or,Andrea Salinas,Democratic,or,0.06371059510116031
Wlnsvey Campos,Democratic,or,Janeen Sollman,Democratic,or,0.1227186581938288
Wlnsvey Campos,Democratic,or,James Manning Jr.,Democratic,or,0.1259769060871118
Wlnsvey Campos,Democratic,or,Mary Kunesh-Podein,Democratic,mn,0.1495251708399134
Phil Palmesano,Republican,ny,Anthony Rodriguez,Republican,fl,0.0
Phil Palmesano,Republican,ny,Geraldine Valentino-Smith,Democratic,md,0.0
Phil Palmesano,Republican,ny,James Morefield,Republican,va,0.0
Phil Palmesano,Republican,ny,Angie Hatton,Democratic,ky,0.0
Phil Palmesano,Republican,ny,Neil Breslin,Democratic,ny,0.0
Tom Winter,Democratic,MT,Jennifer Healy Keintz,Democratic,sd,0.04602289938135962
Tom Winter,Democratic,MT,Karla Rose Hanson,Democratic,nd,0.04947218289095861
Tom Winter,Democratic,MT,Carolyn Laine,Democratic,MN,0.0761756692219435
Tom Winter,Democratic,MT,Ellie Boldman,Democratic,mt,0.07991416531775158
Brenda Barton,Republican,az,Karen Fann,Republican,az,0.05630654194966303
Terry Kilgore,Republican,va,Israel O'Quinn,Republican,va,0.0590940061888105
Terry Kilgore,Republican,va,Scott Lipps,Republican,oh,0.14754302057781052
Benjie E. Wimberly,Democratic,nj,Lee Schoenbeck,Republican,sd,0.11959345616528694
Benjie E. Wimberly,Democratic,nj,Tommy Stringer,Republican,sc,0.1264101442777757
Benjie E. Wimberly,Democratic,nj,Terri Collins,Republican,al,0.14725311005376235
Kerry Benninghoff,Republican,pa,Anthony Rodriguez,Republican,fl,0.0
Kerry Benninghoff,Republican,pa,Geraldine Valentino-Smith,Democratic,md,0.0
Kerry Benninghoff,Republican,pa,James Morefield,Republican,va,0.0
Kerry Benninghoff,Republican,pa,Angie Hatton,Democratic,ky,0.0
Kerry Benninghoff,Republican,pa,Neil Breslin,Democratic,ny,0.0
Daniel J. Hunt,Democratic,ma,Patty Kim,Democratic,pa,0.0
Daniel J. Hunt,Democratic,ma,Brendan Crighton,Democratic,ma,0.0
Daniel J. Hunt,Democratic,ma,Elizabeth Malia,Democratic,ma,0.0
Daniel J. Hunt,Democratic,ma,Nick Collins,Democratic,ma,0.0
Daniel J. Hunt,Democratic,ma,Peter Capano,Democratic,ma,0.0
Mari Cordes,Democratic,vt,James Coleman,Democratic,co,0.02063723711258334
Mari Cordes,Democratic,vt,Kesha Ram,Democratic,vt,0.024155370691428337
Mari Cordes,Democratic,vt,Chris Hansen,Democratic,co,0.04878778762522055
Mari Cordes,Democratic,vt,Jonathan Singer,Democratic,CO,0.054141074400079085
Erin Grall,Republican,fl,Alan D. Clemmons,Republican,SC,0.0077139219870230305
Erin Grall,Republican,fl,Clint Crowe,Republican,ga,0.06249110673947455
Erin Grall,Republican,fl,Barry Fleming,Republican,ga,0.07889476058792601
Erin Grall,Republican,fl,Kyle Hall,Republican,nc,0.10417709495780479
Erik Peterson,Republican,nj,Anthony Rodriguez,Republican,fl,0.0
Erik Peterson,Republican,nj,Geraldine Valentino-Smith,Democratic,md,0.0
Erik Peterson,Republican,nj,James Morefield,Republican,va,0.0
Erik Peterson,Republican,nj,Angie Hatton,Democratic,ky,0.0
Erik Peterson,Republican,nj,Neil Breslin,Democratic,ny,0.0
John Lowe,Republican,ne,Anthony Rodriguez,Republican,fl,0.0
John Lowe,Republican,ne,Geraldine Valentino-Smith,Democratic,md,0.0
John Lowe,Republican,ne,James Morefield,Republican,va,0.0
John Lowe,Republican,ne,Angie Hatton,Democratic,ky,0.0
John Lowe,Republican,ne,Neil Breslin,Democratic,ny,0.0
Clarke Tucker,Democratic,ar,Fredrick Love,Democratic,ar,0.06239204506724497
Clarke Tucker,Democratic,ar,Andrew Collins,Democratic,ar,0.12415756908136272
Shannon Lundgren,Republican,ia,Anthony Rodriguez,Republican,fl,0.0
Shannon Lundgren,Republican,ia,Geraldine Valentino-Smith,Democratic,md,0.0
Shannon Lundgren,Republican,ia,James Morefield,Republican,va,0.0
Shannon Lundgren,Republican,ia,Angie Hatton,Democratic,ky,0.0
Shannon Lundgren,Republican,ia,Neil Breslin,Democratic,ny,0.0
Sam Park,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Sam Park,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Sam Park,Democratic,ga,James Morefield,Republican,va,0.0
Sam Park,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Sam Park,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Tom Whatley,Republican,al,Connie Rowe,Republican,al,0.01611777248608208
Tom Whatley,Republican,al,James A. Tipton,Republican,ky,0.033452652185715234
Tom Whatley,Republican,al,Weston J. Newton,Republican,sc,0.03642881829698451
Tom Whatley,Republican,al,Denise Crosswhite Hader,Republican,ok,0.0461444380227728
Charles E. Sydnor III,Democratic,md,David Moon,Democratic,md,0.032604526581451174
Charles E. Sydnor III,Democratic,md,Kirill Reznik,Democratic,md,0.044076965346758146
Charles E. Sydnor III,Democratic,md,Jon S. Cardin,Democratic,md,0.055886718268190146
Charles E. Sydnor III,Democratic,md,Nick Charles,Democratic,md,0.06172332052262563
Sam Jones,Democratic,al,Anthony Rodriguez,Republican,fl,0.0
Sam Jones,Democratic,al,Geraldine Valentino-Smith,Democratic,md,0.0
Sam Jones,Democratic,al,James Morefield,Republican,va,0.0
Sam Jones,Democratic,al,Angie Hatton,Democratic,ky,0.0
Sam Jones,Democratic,al,Neil Breslin,Democratic,ny,0.0
Brian Strickland,Republican,ga,Wengay Newton,Democratic,FL,0.007364985245771319
Brian Strickland,Republican,ga,Jayer Williamson,Republican,fl,0.0576640364956776
Brian Strickland,Republican,ga,Tyler Harper,Republican,ga,0.07163369553384301
Brian Strickland,Republican,ga,Bryant Clark,Democratic,ms,0.08045131700543862
Sonya Jaquez Lewis,Democratic,co,Alec Garnett,Democratic,co,0.10753590805850016
John Kuempel,Republican,tx,Anthony Rodriguez,Republican,fl,0.0
John Kuempel,Republican,tx,Geraldine Valentino-Smith,Democratic,md,0.0
John Kuempel,Republican,tx,James Morefield,Republican,va,0.0
John Kuempel,Republican,tx,Angie Hatton,Democratic,ky,0.0
John Kuempel,Republican,tx,Neil Breslin,Democratic,ny,0.0
Gregg Schmedes,Republican,nm,Anthony Rodriguez,Republican,fl,0.0
Gregg Schmedes,Republican,nm,Geraldine Valentino-Smith,Democratic,md,0.0
Gregg Schmedes,Republican,nm,James Morefield,Republican,va,0.0
Gregg Schmedes,Republican,nm,Angie Hatton,Democratic,ky,0.0
Gregg Schmedes,Republican,nm,Neil Breslin,Democratic,ny,0.0
Kathy Byron,Republican,va,Dawn Buckingham,Republican,tx,0.13610036677203868
Kathy Byron,Republican,va,Scott Sanford,Republican,tx,0.14299931276003397
Kathy Byron,Republican,va,David Spiller,Republican,tx,0.14462238166984548
Kevin Cavanaugh,Democratic,nh,Anthony Rodriguez,Republican,fl,0.0
Kevin Cavanaugh,Democratic,nh,Geraldine Valentino-Smith,Democratic,md,0.0
Kevin Cavanaugh,Democratic,nh,James Morefield,Republican,va,0.0
Kevin Cavanaugh,Democratic,nh,Angie Hatton,Democratic,ky,0.0
Kevin Cavanaugh,Democratic,nh,Neil Breslin,Democratic,ny,0.0
Timm Ormsby,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Timm Ormsby,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Timm Ormsby,Democratic,wa,James Morefield,Republican,va,0.0
Timm Ormsby,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Timm Ormsby,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Albert Olszewski,Republican,MT,Anthony Rodriguez,Republican,fl,0.0
Albert Olszewski,Republican,MT,Geraldine Valentino-Smith,Democratic,md,0.0
Albert Olszewski,Republican,MT,James Morefield,Republican,va,0.0
Albert Olszewski,Republican,MT,Angie Hatton,Democratic,ky,0.0
Albert Olszewski,Republican,MT,Neil Breslin,Democratic,ny,0.0
Jennifer Boysko,Democratic,va,Patrick Hope,Democratic,va,0.01877809872479438
Jennifer Boysko,Democratic,va,Jim Carlson,Democratic,mn,0.08550992008863181
Jennifer Boysko,Democratic,va,Charniele Herring,Democratic,va,0.08963128691169381
Jennifer Boysko,Democratic,va,John Edwards,Democratic,va,0.10327095730220094
Chris Larson,Democratic,wi,Loretta Weinberg,Democratic,nj,0.008251361119863472
Chris Larson,Democratic,wi,Andrew Carlson,Democratic,mn,0.04130063651136769
Chris Larson,Democratic,wi,David Bowen,Democratic,wi,0.05364058775439007
Chris Larson,Democratic,wi,David Crowley,Democratic,WI,0.11402097240845233
Stephen Kinsey,Democratic,pa,John Sabatina,Democratic,pa,0.03465042569343352
Stephen Kinsey,Democratic,pa,Tackey Chan,Democratic,ma,0.040472913043562354
Stephen Kinsey,Democratic,pa,Eric Berthel,Republican,ct,0.0446756252826855
Stephen Kinsey,Democratic,pa,Steve Lynch,Republican,MO,0.04624185352343351
Jody Steverson,Republican,ms,Tom Young Jr.,Republican,sc,0.03483296303867595
Jody Steverson,Republican,ms,Sam Creekmore IV,Republican,ms,0.054979582059410725
Jody Steverson,Republican,ms,Patrick Flannery,Republican,ky,0.0557937576507882
Jody Steverson,Republican,ms,Thomas McElveen,Democratic,sc,0.05580706383827151
Sue Errington,Democratic,in,Mae Flexer,Democratic,ct,0.0875425297300821
Sue Errington,Democratic,in,Bob Duff,Democratic,ct,0.11750817132347045
Sue Errington,Democratic,in,Valarie Lawson,Democratic,ri,0.12938973080677066
Sue Errington,Democratic,in,June Speakman,Democratic,ri,0.14743998199373654
Karin Derry,Democratic,IA,Anthony Rodriguez,Republican,fl,0.0
Karin Derry,Democratic,IA,Geraldine Valentino-Smith,Democratic,md,0.0
Karin Derry,Democratic,IA,James Morefield,Republican,va,0.0
Karin Derry,Democratic,IA,Angie Hatton,Democratic,ky,0.0
Karin Derry,Democratic,IA,Neil Breslin,Democratic,ny,0.0
Rachelle Aud Crowe,Democratic,il,Anthony Rodriguez,Republican,fl,0.0
Rachelle Aud Crowe,Democratic,il,Geraldine Valentino-Smith,Democratic,md,0.0
Rachelle Aud Crowe,Democratic,il,James Morefield,Republican,va,0.0
Rachelle Aud Crowe,Democratic,il,Angie Hatton,Democratic,ky,0.0
Rachelle Aud Crowe,Democratic,il,Neil Breslin,Democratic,ny,0.0
Sheryl Kennedy,Democratic,MI,Anthony Rodriguez,Republican,fl,0.0
Sheryl Kennedy,Democratic,MI,Geraldine Valentino-Smith,Democratic,md,0.0
Sheryl Kennedy,Democratic,MI,James Morefield,Republican,va,0.0
Sheryl Kennedy,Democratic,MI,Angie Hatton,Democratic,ky,0.0
Sheryl Kennedy,Democratic,MI,Neil Breslin,Democratic,ny,0.0
Lonnie Paxton,Republican,ok,Anthony Rodriguez,Republican,fl,0.0
Lonnie Paxton,Republican,ok,Geraldine Valentino-Smith,Democratic,md,0.0
Lonnie Paxton,Republican,ok,James Morefield,Republican,va,0.0
Lonnie Paxton,Republican,ok,Angie Hatton,Democratic,ky,0.0
Lonnie Paxton,Republican,ok,Neil Breslin,Democratic,ny,0.0
Michael McCaffrey,Democratic,ri,Anthony Rodriguez,Republican,fl,0.0
Michael McCaffrey,Democratic,ri,Geraldine Valentino-Smith,Democratic,md,0.0
Michael McCaffrey,Democratic,ri,James Morefield,Republican,va,0.0
Michael McCaffrey,Democratic,ri,Angie Hatton,Democratic,ky,0.0
Michael McCaffrey,Democratic,ri,Neil Breslin,Democratic,ny,0.0
Matt Hostettler,Republican,in,Anthony Rodriguez,Republican,fl,0.0
Matt Hostettler,Republican,in,Geraldine Valentino-Smith,Democratic,md,0.0
Matt Hostettler,Republican,in,James Morefield,Republican,va,0.0
Matt Hostettler,Republican,in,Angie Hatton,Democratic,ky,0.0
Matt Hostettler,Republican,in,Neil Breslin,Democratic,ny,0.0
Robert Farris-Olsen,Democratic,mt,Anthony Rodriguez,Republican,fl,0.0
Robert Farris-Olsen,Democratic,mt,Geraldine Valentino-Smith,Democratic,md,0.0
Robert Farris-Olsen,Democratic,mt,James Morefield,Republican,va,0.0
Robert Farris-Olsen,Democratic,mt,Angie Hatton,Democratic,ky,0.0
Robert Farris-Olsen,Democratic,mt,Neil Breslin,Democratic,ny,0.0
Adam Bowling,Republican,ky,Anthony Rodriguez,Republican,fl,0.0
Adam Bowling,Republican,ky,Geraldine Valentino-Smith,Democratic,md,0.0
Adam Bowling,Republican,ky,James Morefield,Republican,va,0.0
Adam Bowling,Republican,ky,Angie Hatton,Democratic,ky,0.0
Adam Bowling,Republican,ky,Neil Breslin,Democratic,ny,0.0
Lawrence McClure,Republican,fl,Anthony Rodriguez,Republican,fl,0.0
Lawrence McClure,Republican,fl,Geraldine Valentino-Smith,Democratic,md,0.0
Lawrence McClure,Republican,fl,James Morefield,Republican,va,0.0
Lawrence McClure,Republican,fl,Angie Hatton,Democratic,ky,0.0
Lawrence McClure,Republican,fl,Neil Breslin,Democratic,ny,0.0
Patty Schachtner,Democratic,WI,Bobby Joe Champion,Democratic,mn,0.09413053803460318
Patty Schachtner,Democratic,WI,Nicholas Chiaravalloti,Democratic,nj,0.11253702179152132
Patty Schachtner,Democratic,WI,Tod Ohnstad,Democratic,wi,0.14195823990018655
Patty Schachtner,Democratic,WI,Janet Bewley,Democratic,wi,0.144264575838478
Emily Sirota,Democratic,co,Anthony Rodriguez,Republican,fl,0.0
Emily Sirota,Democratic,co,Geraldine Valentino-Smith,Democratic,md,0.0
Emily Sirota,Democratic,co,James Morefield,Republican,va,0.0
Emily Sirota,Democratic,co,Angie Hatton,Democratic,ky,0.0
Emily Sirota,Democratic,co,Neil Breslin,Democratic,ny,0.0
Karl Rhoads,Democratic,hi,Anthony Rodriguez,Republican,fl,0.0
Karl Rhoads,Democratic,hi,Geraldine Valentino-Smith,Democratic,md,0.0
Karl Rhoads,Democratic,hi,James Morefield,Republican,va,0.0
Karl Rhoads,Democratic,hi,Angie Hatton,Democratic,ky,0.0
Karl Rhoads,Democratic,hi,Neil Breslin,Democratic,ny,0.0
Doug Mastriano,Republican,pa,Anthony Rodriguez,Republican,fl,0.0
Doug Mastriano,Republican,pa,Geraldine Valentino-Smith,Democratic,md,0.0
Doug Mastriano,Republican,pa,James Morefield,Republican,va,0.0
Doug Mastriano,Republican,pa,Angie Hatton,Democratic,ky,0.0
Doug Mastriano,Republican,pa,Neil Breslin,Democratic,ny,0.0
Karen McMahon,Democratic,ny,Anthony Rodriguez,Republican,fl,0.0
Karen McMahon,Democratic,ny,Geraldine Valentino-Smith,Democratic,md,0.0
Karen McMahon,Democratic,ny,James Morefield,Republican,va,0.0
Karen McMahon,Democratic,ny,Angie Hatton,Democratic,ky,0.0
Karen McMahon,Democratic,ny,Neil Breslin,Democratic,ny,0.0
Curtis G. Johnson,Republican,tn,Anthony Rodriguez,Republican,fl,0.0
Curtis G. Johnson,Republican,tn,Geraldine Valentino-Smith,Democratic,md,0.0
Curtis G. Johnson,Republican,tn,James Morefield,Republican,va,0.0
Curtis G. Johnson,Republican,tn,Angie Hatton,Democratic,ky,0.0
Curtis G. Johnson,Republican,tn,Neil Breslin,Democratic,ny,0.0
Bob Greene,Republican,nh,Anthony Rodriguez,Republican,fl,0.0
Bob Greene,Republican,nh,Geraldine Valentino-Smith,Democratic,md,0.0
Bob Greene,Republican,nh,James Morefield,Republican,va,0.0
Bob Greene,Republican,nh,Angie Hatton,Democratic,ky,0.0
Bob Greene,Republican,nh,Neil Breslin,Democratic,ny,0.0
Zach Wahls,Democratic,ia,Karlee Provenza,Democratic,wy,0.047975224670832504
Zach Wahls,Democratic,ia,Reynold Nesiba,Democratic,sd,0.0539394956228007
Zach Wahls,Democratic,ia,Brian Hubbell,Democratic,ME,0.06665210705342255
Zach Wahls,Democratic,ia,Rosemary Lesser,Democratic,ut,0.10414459566829805
Jay Livingstone,Democratic,ma,Edward F. Coppinger,Democratic,ma,0.0
Jay Livingstone,Democratic,ma,David LeBoeuf,Democratic,ma,0.0
Jay Livingstone,Democratic,ma,Elizabeth Malia,Democratic,ma,0.0
Jay Livingstone,Democratic,ma,Daniel J. Hunt,Democratic,ma,0.0
Jay Livingstone,Democratic,ma,Brian Ashe,Democratic,ma,0.0
Anthony Rendon,Democratic,ca,Steven Bradford,Democratic,ca,0.036371023057960465
Anthony Rendon,Democratic,ca,Jim Wood,Democratic,ca,0.049480255377923894
Anthony Rendon,Democratic,ca,Patrick O'Donnell,Democratic,ca,0.05608511167984227
Anthony Rendon,Democratic,ca,Tim Grayson,Democratic,ca,0.05699580238020883
Joseph Cryan,Democratic,nj,Dianne Hesselbein,Democratic,wi,0.11589750408319985
Joseph Cryan,Democratic,nj,Nick Milroy,Democratic,wi,0.12780606399075972
Joseph Cryan,Democratic,nj,Jeff Smith,Democratic,wi,0.14276034149011388
Jared Mead,Democratic,WA,Strom Peterson,Democratic,wa,0.10261616195899737
Jared Mead,Democratic,WA,Derek Stanford,Democratic,wa,0.1322802493676312
Monty Mason,Democratic,va,Rob Wiederstein,Democratic,KY,0.1360422600241819
Rob Swearingen,Republican,wi,Brandon Reed,Republican,ky,0.12488546068031108
Marlon Kimpson,Democratic,sc,Chandra Dillard,Democratic,sc,0.12133007640871213
Richard Gottfried,Democratic,ny,Gustavo Rivera,Democratic,ny,0.005852273835473699
Richard Gottfried,Democratic,ny,Jamaal Bailey,Democratic,ny,0.0141403748048566
Richard Gottfried,Democratic,ny,Adrin Nazarian,Democratic,ca,0.025051140444613887
Richard Gottfried,Democratic,ny,Richard Bloom,Democratic,ca,0.03528075020543202
Stephanie Thomas,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
Stephanie Thomas,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Stephanie Thomas,Democratic,ct,James Morefield,Republican,va,0.0
